pizza tomato sauce mozzarella onions,Pizza Tomato & Fresh Mozzarella,Epicurean,51c36f4d97c3e69de4b099e3,Pizza Tomato & Fresh Mozzarella,Epicurean,2,NULL,350
plain coffee,Plain,Tully's Coffee,de366923ed5feccb43c964f5,Plain,IHOP,1,serving,530
wendys baked potato,Plain Baked Potato (avg. wgt. 10 oz.),Wendy's,521b95ca4a56d006d578b730,Plain Baked Potato (avg. wgt. 10 oz.),Wendy's,283,g,270
turkey kielbasa,Polska Kielbasa Turkey,Butterball,51d2ff57cc9bff111580f6ef,Polska Kielbasa Turkey,Hillshire Farm,2,oz,90
microwave popcorn,Popcorn Microwave,Morrison Farms,51c3d65d97c3e6d8d3b53c8a,MIcrowave Popcorn Microwave Popcorn Butter,Cousin Willie's,5,cups,98
pork belly sandwich,pork belly,Trader Joes,513fceb575b8dbbc210011ff,Pork fresh belly raw - 1 lb,USDA,1,lb,2349.65
baked pork chop,Pork Chop - 1 chop,USDA,513fceb575b8dbbc21001428,Pork Chop - 1 chop,USDA,1,chop,264.62
pork sausage,Pork Sausage,Northwest finest,463d623713c29a3885180c5e,Sausage - 1 link,USDA,1,link,74.75
jimmy dean sausage patties,Pork Sausage Patties,Jimmy Dean,51c35ce097c3e69de4b00af1,Sausage Pork Patties,Spartan,3,patties,260
homemade pulled pork oz home roasted pork shoulder,Pork fresh shoulder blade boston (roasts) separable lean and fat cooked roasted ,USDA,513fceb575b8dbbc2100127b,Pork fresh shoulder blade boston (roasts) separable lean and fat cooked roasted - 3 oz,USDA,3,oz,228.65
cape cod pulled pork chips,Potato Chips,Cape Cod,513fceb775b8dbbc21002cf8,Snacks potato chips plain salted - 22 chips,USDA,22,chips,148.96
classic lays potato chips,Potato Chips - Lays Classic,Gandolfo's New York Delicatessen,513fc9c6673c4fbc26001d9c,Potato Chips - Lays Classic,Gandolfo's New York Delicatessen,-1,NULL,230
diet sunkist reduced fat cape cod chips,Potato Chips 40 % Reduced Fat,Cape Cod,51c3647a97c3e69de4b04412,Potato Chips 40 % Reduced Fat,Cape Cod,19,chips,130
lays sour cream and onion potato chips,Potato Chips Baked Lays Sour Cream and Onion,Gandolfo's New York Delicatessen,529e8020f9655f6d3500cdd6,Potato Chips Baked Lays Sour Cream and Onion,Gandolfo's New York Delicatessen,1,serving,135
cheese potato chips,Potato Chips Cheese ,Ruffles,51c5479c97c3e6efadd5efe7,Cheese Corn Cheddar Flavored,Conns Potato Chips,30,G,160
lays salt and vinegar chips,Potato Chips Salt & Vinegar,Lays,54d9be90c73576a76f7801e8,Potato Chips Salt & Vinegar,Dirty Potato Chips,1,oz,150
potato fries,potato fries,Simple truth,54e4b07c440b6ca77c613496,Broccoli & Potato Fries,Veggie Fries,1,cup,150
popped chips,Potato Popped Chips,Herr's,54982dc9dffb5d754bfcc64f,Potato Popped Chips,Herr's,21,chips,100
fried potstickers,Potsickers,Kona Grill,551084ff4ae943dd31ce3318,Vegetable Potsickers with Edamame,Wellwish Dumplings,5,pieces,240
mini powdered donuts,Powdered Mini Donuts, Franz,51c3d5ed97c3e6d8d3b53943,Powdered Mini Donuts,Franz,6,donuts,330
macdonald chicken sandwich,Premium Grilled Chicken Club Sandwich,Mcdonalds,513fc9e73fe3ffd40300116c,Premium Grilled Chicken Club Sandwich,McDonald's,1,sandwich,510
land ofrost premium hickory smoked turkey breast sandwich,Premium Hickory Smoked Turkey Breast,Land o' Frost,51c5412797c3e6efadd5bd0f,Turkey Breast (824403) Hickory Smoked,Premium Fresh,56,G,0
protein shake,protein shake,Premiere Protein,54e4b078ceb9f4a37cc702fd,Protein Shake,Premier Protein,1,shake,160
special k snack bar,Protein Snack Bar Special K Chocolate Peanut,Special K,51d2fb83cc9bff111580dd22,Protein Snack Bar Special K Chocolate Peanut,Special K,1,bar,110
cape cod pulled pork sandwich,Pulled pork sandwich,Kinder's,54e75398e5edd8095295691b,Pulled Pork Sandwich,Kinder's,1,sandwich,440
pulled pork sandwich,pulled pork sandwich,Kinder's,54e75398e5edd8095295691b,Pulled Pork Sandwich,Kinder's,1,sandwich,440
homemade pulled pork oz home roasted pork sandwich,Pulled Pork Sandwich ,Jimmy Dean,54e75398e5edd8095295691b,Pulled Pork Sandwich,Kinder's,1,sandwich,440
barbecue pulled pork chex sandwich,Pulled Pork Barbecue,Plaisirs Gastronomiques,55015bc072db61aa1bac9dce,Pulled Pork Barbecue,Plaisirs Gastronomiques,100,g meat and sauce,170
kellogs raisin bran,Raisin Bran,Kellogg's,513fceb475b8dbbc21000dff,Raisin Bran - 1 cup ( 1 NLEA serving),USDA,1,cup ( 1 NLEA serving),187.62
post raisin bran,Raisin Bran,Post,513fceb475b8dbbc21000dff,Raisin Bran - 1 cup ( 1 NLEA serving),USDA,1,cup ( 1 NLEA serving),187.62
raisin brand cereal milk,Raisin Bran Cereal,Raisin Bran,51c3bb9697c3e6d8d3b46a48,Cereal,Raisin Bran,1,cup,190
raisins,Raisins seedless - 1 oz (60 raisins),USDA,513fceb575b8dbbc21001168,Raisins seedless - 1 oz (60 raisins),USDA,1,oz (60 raisins),84.77
ranch salad,Ranch Salad,Cousin's Subs,529e7eb0ea63d4933500637b,Ranch,Souper Salad,2,oz,220
raspberries,Raspberries raw - 1 cup,USDA,513fceb575b8dbbc21001175,Raspberries raw - 1 cup,USDA,1,cup,63.96
medium raspberry sweet tea,Raspberry Sweet Iced Tea Medium,Sonic,52cdccc1051cb9eb32004943,Raspberry Sweet Iced Tea Medium,Sonic,456,g,180
raspberry tea,Raspberry tea,Honest tea,54fdbbb3bdbe1b212b7a1c26,Tea Raspberry,Joe Tea,8,fl oz,110
garlic raviolli,Ravioli Basil and Garlic,Hannaford,51c3f92c97c3e6dfa4df0111,Ravioli Basil and Garlic,Hannaford,4,pc,230
market pantry mac,Ravioli Mac & Cheese,Market Pantry,547cd6dde1f1478767ca0e3f,Mac + Cheese Ravioli,Wegmans,20,pieces,350
red beans,Red Beans,Red Gold,51c3da5e97c3e6d8d3b55e11,Red Beans,Red Gold,0.5,cup,110
red hot peppers,Red Hot Peppers Whole,La Cholila,51c400eb97c3e6dfa4df3a1b,Red Hot Peppers Whole,La Cholila,1,oz,9
franks red hot buffalo sauce,Red Hot Wings Buffalo Sauce,Franks,54e19c8a085e4d4d65adb110,Red Hot Wings Sauce Buffalo,Frank's,1,tbsp,0
sauted red potato,Red Potato Salad,Compliments,529e7eb1ea63d493350063ba,Red Potato Salad,Souper Salad,0.33,cup,110
red rice,red rice,Marcela Valladolid,54b72ba3574ede727edb3f6a,Red Rice,Marcela Valladolid,1,cup,200
rueben sandwich,Reuben,Big Town Hero,513fc997927da70408003fa9,Reuben,Champps,1,serving,1367
crusties rice,Rice,Carrows,513fceb775b8dbbc21002dc6,White Rice - 1 cup,USDA,1,cup,205.4
broccoli with white rice,Rice & Broccoli with Cheese Sauce,Meijer,54f67bb887cee2ee1313c834,Rice & Broccoli with Cheese Sauce,Meijer,1,cup,90
beef and pasta,Rice and Pasta Mix Beef Flavored,hannaford,51c37ca697c3e6d27282546c,Rice and Pasta Mix Beef Flavored,Hannaford,2.5,oz,240
cake rice,Rice Cake,JFC,513fceb775b8dbbc21002af7,Snacks rice cakes brown rice plain - 1 cake,USDA,1,cake,34.83
rice crispie cereal,Rice Crispies Cereal,Kellogg's,542d7f10c75a490859b99d9a,Rice Crispies Cereal,Kellogg's,1.25,cups,130
uncle bens rice pilaf,Rice Meal Rice Pilaf,Uncle Bens,51c3611b97c3e69de4b027d7,Rice Meal Savory Pilaf,Rice A Roni,162,g,270
hay yellow rice,rice yello,Iberia,51c544be97c3e6efadd5d9e1,Rice Yellow,Iberia,65,G,230
roasted green beans strawberries,Roasted Green beans,Bertuccis,5266a1659f05a39eb300a1d4,Roasted Green Beans,Bertucci's,1,Serving,80
roasted potatoes,roasted potatoes,Au Bon Pain,540f0b6f9a8ee7273093e47f,Roasted Garlic Mashed Potatoes,Potatoes On The Side,0.33,cup,90
american sourdough,Roll French Sourdough,Franco American Bakery,51c3ebec97c3e6de73cba74f,Roll French Sourdough,Franco American Bakery,1,slice,88
romaine lettuce salad,Romaine Lettuce,Souper Salad,529e7dd8ea63d493350020d2,Romaine Lettuce,Chickpea,4,Ounces,19.28
fresh lettuce tomato,Romaine Lettuce Fresh,Wegmasn,51c3d50897c3e6d8d3b531bd,Romaine Lettuce Fresh,Wegmans,1,container,20
roti,Roti,TWI Foods Inc.,54f5b698ed7cb7255046795d,Roti,TWI Foods Inc.,1,roti,140
salad,Salad,Carrow's,513fceb575b8dbbc2100159d,Lettuce - 1 head,USDA,1,head,106.42
fresh toasted salad,Salad,Fresh Creative Foods,513fceb575b8dbbc2100159d,Lettuce - 1 head,USDA,1,head,106.42
buffalo chicken salad radishes,Salad Buffalo Chicken,Marketside,53444fb4cd5bb303a94c4c85,Buffalo Chicken Caesar Salad,Buffalo Wings & Rings,1,salad,584
fresh salad,Salad Fresh Garden,Wegmans,51c401ba97c3e6dfa4df4017,Salad Fresh Garden,Wegmans,2,cups,10
kale salad,Salad Kale,Walmart Deli,529e7e01f9655f6d3500347c,Kale,Leafline Salad Co.,4,oz,60
fresh salad lettuce,Salad Lettuce Trio,Fresh Express,51c3d4ad97c3e6d8d3b52f85,Salad Lettuce Trio,Fresh Express,2.5,cups,15
grill salmon,Salmon,Kona Grill,513fceb675b8dbbc21002136,Salmon - 3 oz,USDA,3,oz,130.05
salmon,Salmon - 3 oz,USDA,513fceb675b8dbbc21002136,Salmon - 3 oz,USDA,3,oz,130.05
salmon salad,salmon salad,WOODY'S BBQ,529e7de0f9655f6d350024c5,Salmon,The Big Salad,-1,NULL,110
salsa avocado,Salsa Avocado,Evolution,51c3f2bd97c3e6de73cbd6b7,Salsa Avocado,Evolution,2,tbsp,25
salt,Salt table - 1 tbsp,USDA,513fceb375b8dbbc21000283,Salt table - 1 tbsp,USDA,1,tbsp,0
oyster crackers,Saltines - 1 cup oyster crackers,USDA,513fceb775b8dbbc210027eb,Saltines - 1 cup oyster crackers,USDA,1,cup oyster crackers,188.1
brownberry thin sandwich,Sandwich Thins,Brownberry,51c54c7797c3e6efadd61685,Sandwich Thins Multi-Grain,Sandwich Thins,1,roll,100
strawberry jelly sandwich,Sandwiches Peanut Butter & Strawberry Jelly,Shoprite,51c37af397c3e6d2728246fc,Sandwiches Peanut Butter & Strawberry Jelly,ShopRite,2,ea,430
alfredo sauce,sauce alfredo,Ragu,52960703854300e25500499a,Cheese Sauce Mix,Alfredo,1.5,tsp,60
ragu sauce,Sauce Organic Cheese ,Ragu,51c3723897c3e69de4b0b423,Sauce Organic Cheese,Ragu,0.5,cup,80
polka sausage,Sausage,Polski,463d623762a7c339ffa8d1f7,Sausage smoked link sausage pork and beef - 3 oz,USDA,3,oz,272
sausage and cheese pita pocket,Sausage & Cheese Pita Pocket Breakfast Sandwich,Kroger,54dcb5f53b4758fd7db3c65f,Sausage & Cheese Pita Pocket Breakfast Sandwich,Kroger,1,sandwich,200
egg and sausage,Sausage and egg sandwich,Fatburger,513fc993927da70408001367,Sausage and Egg Sandwich,Fatburger,1,serving,780
beef sausage links,Sausage Links Beef,Banquet,51c36f8697c3e69de4b09b96,Sausage Links Beef,Banquet,3,links,190
sausage mcmuffin,sausage mcmuffin,Mcdonald's,513fc9e73fe3ffd40300117b,Sausage McMuffin&reg;,McDonald's,1,muffin,370
sausage egg and cheese sandwich,Sausage Egg and Cheese Breakfast Sandwich,Port City Java,553654dc84676e6549181a5d,Muffin Breakfast Sandwich Sausage Egg and Cheese,Western Family,1,sandwich,350
sausage egg and croissant cheese,Sausage Egg and Cheese Croissant,jimmy dean,54b52f15565b558019158741,Sausage Egg and Cheese Croissant,Jimmy Dean,1,sandwich,560
sausage,Sausage smoked link sausage pork and beef - 3 oz,USDA,463d623762a7c339ffa8d1f7,Sausage smoked link sausage pork and beef - 3 oz,USDA,3,oz,272
wheat sausage,Sausage Whole Wheat,Doubledave's Pizzaworks,513fc9c5673c4fbc26001746,Sausage Whole Wheat,Doubledave's Pizzaworks,1,Slice,350
sauteed bell peppers,"sauteed bell peppers  	 ",Buffets,5266a2b79f05a39eb30133e5,Sauteed Bell Peppers,Buffets,1,spoon,15
turkey loaf,Savory Turkey Loaf,Eaturna,51c3c21197c3e6d8d3b49c58,Savory Turkey Loaf,Eaturna,16.3,ounces,507
scrambled the organic eggs,Scrambled Eggs,Buffets,513fceb375b8dbbc21000163,Egg whole cooked scrambled - 1 cup,USDA,1,cup,327.8
scrambled french eggs,Scrambled Eggs,Buffets,513fceb375b8dbbc21000163,Egg whole cooked scrambled - 1 cup,USDA,1,cup,327.8
scramble eggs,Scrambled Eggs,Daily Grill,513fceb375b8dbbc21000163,Egg whole cooked scrambled - 1 cup,USDA,1,cup,327.8
english mufflin scrambled egg,Scrambled Eggs/Sausage/English Muffin,friendly's,5266a2149f05a39eb300ec36,Scrambled Eggs/Sausage/English Muffin,Friendly's,1,meal,610
scrambled toast,Scrambled Eggs/Sausage/Toast,Friendly's,5266a2b79f05a39eb30133f8,Scrambled Eggs,Buffets,1,spoon,120
scrambled french toast,Scrambled Eggs/Sausage/Toast,Friendlys,5266a2b79f05a39eb30133f8,Scrambled Eggs,Buffets,1,spoon,120
chicken seasoning,Seasoning Chicken,Valu Time,51c549ef97c3e6efadd6020e,Seasoning Mix Honey BBQ Chicken Glaze,Chicken,1,Tbs,25
tillomook sharp cheddar cheese,Sharp  Cheddar Cheese,IGA,51d2fd96cc9bff111580eb20,Sharp Cheddar,Easy Cheese,2,tbsp,80
fried sargento sharp cheddar egg,Sharp Cheddar,Sargento,463d623717fa3d686c6bc365,Cheese cheddar sharp sliced - 1 slice 2/3 oz. slice,USDA,1,slice 2/3 oz. slice,77.9
fried sargento sharp cheddar cheese,Sharp Cheddar Cheese,Sargento,551cd37301e6da05491bd0ad,Sharp Cheddar Cheese,Steve's Cheese,1,oz,110
shredded cheddar cheese,Shredded Cheddar Cheese,Sizzler,51c3c08a97c3e6d8d3b49022,Shredded Cheese Natural Cheddar,Miller's Cheese,1,oz,112
kraft shredded mexican cheese,Shredded Cheese Mexican Four Cheese,Kraft,550b06eca02c891738cd49c4,Shredded Four Cheese Mexican,Morning Fresh Farms,0.25,cup,90
wegmans shredded mozzarella onion,Shredded Cheese Mozzarella,Wegmans,5510f5deb813372f054f9e02,Shredded Mozzarella,Williams Cheese,0.25,cup,80
wegmans shredded mozzarella cheese,Shredded Cheese Mozzarella,Wegmans,5510f5deb813372f054f9e02,Shredded Mozzarella,Williams Cheese,0.25,cup,80
shredded cheese,Shredded Mozzarella,William's Cheese,513fceb375b8dbbc21000060,Cheese mozzarella part skim milk - 1 oz,USDA,1,oz,72.01
shredded pork,Shredded Pork,Lee's Sandwiches,513fc9c9673c4fbc2600417d,Shredded Pork,Lee's Sandwiches,-1,NULL,300
boiled shrimp,shrimp cooked,shrimp,51c5406497c3e6efadd5b708,Shrimp Cooked,Shrimp,85,G,110
house salad,Side Salad - 1.5 cup,USDA,513fceb775b8dbbc21002e7f,Side Salad - 0.75 cup,USDA,0.75,cup,16.64
side salad,Side Salad - 1.5 cup,USDA,513fceb775b8dbbc21002e7f,Side Salad - 0.75 cup,USDA,0.75,cup,16.64
sliced strawberries,Sliced Strawberries,Hannaford,51c3f9d497c3e6dfa4df04ec,Sliced Strawberries,Hannaford,0.5,cup,150
goat curry,Sm Curry Goat Meal,Golden Krust Caribbean Bakery & Grill,ae496975db8b0d73fbeb075f,Sm Curry Goat Meal,Golden Krust Caribbean Bakery & Grill,1,meal,381
bulkie roll,Small bulkie roll,Seasonal Specialities,ae49759980901186a0c97d8e,Small Bulkie Roll,Seasonal Specialties,1,roll,170
small potatoes,Small Whole Potatoes ,Wylwood,54183a315ff96c362825d238,Small Whole Potatoes,Wylwood,0.5,cup,90
smoke turkey sandwich,smoke turkey sandwich,4food,53444ea5bbe33514459806e8,Smokey turkey Sandwich,4food,1,sandwich,439
smoked turkey sandwich,Smoked Turkey Sandwich,Robin's Donuts,54e7b64e3c10de5d7392de52,Sandhwich Turkey & Cheese Smoked,Market Sandwich,1,sandwich,350
snack,Snack Chips,Atkins,527aa044cc1bd44b08000311,Muffins,Snack,1,muffin,110
fage clif bar,Snacks CLIF BAR mixed flavors - 1 bar,USDA,513fceb775b8dbbc21003388,Snacks CLIF BAR mixed flavors - 1 bar,USDA,1,bar,235.28
gronal bar,Snacks granola bars hard plain - 1 bar,usda,513fceb775b8dbbc21002ac4,Snacks granola bars hard plain - 1 bar,USDA,1,bar,98.91
granola bar,Snacks granola bars hard plain - 1 bar,USDA,513fceb775b8dbbc21002ac4,Snacks granola bars hard plain - 1 bar,USDA,1,bar,98.91
chips,Snacks potato chips plain salted,NF,513fceb775b8dbbc21002cf8,Snacks potato chips plain salted - 22 chips,USDA,22,chips,148.96
snow pea cashews,Snow Peas,Marketside,51c5400097c3e6efadd5b3ff,Peas Snow,Taylor Farms,3,Oz,35
snow pea salad,Snow Peas,Marketside,51c5400097c3e6efadd5b3ff,Peas Snow,Taylor Farms,3,Oz,35
dr pepper,Soda,Dr. Pepper,463d6237b342577ea0d93e0a,Carbonated beverage cola - 1 drink extra large (44 fl oz),USDA,1,drink extra large (44 fl oz),554.73
orange soda,Soda Organge,Big orange,55072ebf18977feb1eebce9f,Orange,Clover Valley,1,can,200
chicken noddle soup,Soup Chicken Noodle,Always Save,538f42ea68fcd8d76eb25c79,Chicken Noodle Soup,Soup Man,240,g,120
chicken pasta soup,Soup Chicken with Mini-Pasta,Campbells,51c549ef97c3e6efadd6020e,Seasoning Mix Honey BBQ Chicken Glaze,Chicken,1,Tbs,25
sour beans,Sour Jelly Beans,Warheads,54f2db51a8cdb8f345fdb5e1,Jelly Beans,Sour Patch,32,pieces,150
sourdough toast,Sourdough Toast,Mimis Cafe,529e7fc7f9655f6d3500b632,Sourdough Toast,Mimi's Cafe,2,slices,350
soy milk,Soy Milk - 1 cup,USDA,513fceb675b8dbbc2100228c,Soy Milk - 1 cup,USDA,1,cup,99.63
vanilla soy milk,Soy Milk Vanilla, Soy Dream,51c3bc7d97c3e6d8d3b4702d,Soy Milk Vanilla,Soy Dream,1,container,120
great value canned spaghetti os,Spaghetti,Great Value,513fceb775b8dbbc21002e1c,Spaghetti whole - 1 cup,USDA,1,cup,173.6
garlic spaghetti,Spaghetti Sauce Garlic & Herb,Kroger,51c35b5097c3e69de4b00288,Spaghetti Sauce Garlic & Herb,Kroger,0.5,cup,45
spaghetti in meat sauce,Spaghetti in Meat Sauce,Chef Boyardee,51c3d43397c3e6d8d3b52b8c,Spaghetti in Meat Sauce,Chef Boyardee,1,bowl,230
white spaghetti,Spaghetti White Fiber,Barilla,51c4008597c3e6dfa4df36d8,Spaghetti White Fiber,Barilla,0.16,box,200
special k cereal,Special K - 1 cup (1 NLEA serving), USDA,513fceb475b8dbbc21000e05,Special K - 1 cup (1 NLEA serving),USDA,1,cup (1 NLEA serving),117.18
berries chewy red bar,Special K Cereal Bar Red Berries,Kelloggs,546f4c4da5c4dcf51e0cbc47,Special K Cereal Bar Red Berries,Kellogg's,1,bar,90
kellogs special k chocolate delight cereal,Special K Cereal Chocolatey Delight,Special K,51c3bbaa97c3e6d8d3b46ae1,Special K Cereal Chocolatey Delight,Special K,0.75,cup,120
special k special fruit and yogurt cereal,Special K Fruit & Yogurt Flavor Cereal,Kellogg's,546e0dc0b7887b7410c16356,Special K Fruit & Yogurt Flavor Cereal,Kellogg's,0.75,tasse,120
pepper,Spices pepper black - 1 tsp whole,USDA,513fceb375b8dbbc2100025b,Spices pepper black - 1 tsp whole,USDA,1,tsp whole,7.28
chipotle beef burrito,Spicy Chipotle Beef & Bean Burrito,Red's,54523861a06cf5b147a976cf,Spicy Chipotle Beef & Bean Burrito,Red's,1,burrito,290
spicy tuna roll,Spicy Tuna Roll,Benihana,54cfdcc39148b6cf3e0ece72,Spicy Tuna Roll - 1 roll,Nutritionix,1,roll,295.97
sauted spinach,Spinach,Taylor,513fceb575b8dbbc210016df,Spinach raw - 1 leaf,USDA,1,leaf,2.3
spinach salad,Spinach Salad,Aladdin's Eatery,529e7eb1ea63d493350063cd,Spinach,Souper Salad,1,cup,10
ragu pasta,Spiral Pasta & Ragu Sauce Traditional Tomato,Ragu,51c3722797c3e69de4b0b399,Spiral Pasta & Ragu Sauce Traditional Tomato,Ragu,1,pouch,190
smithfield ham,Spiral Sliced Ham,Smithfield,51c5426597c3e6efadd5c70d,Spiral Sliced Ham,Smithfield,84,G,140
swiss cheese bacon,Spreadable Cheese Bacon Swiss,Pineland Farms,51d3768bcc9bff5553aa946b,Spreadable Cheese Bacon Swiss,Pineland Farms,1,oz,80
spring mix salad,spring mix salad,CAMILIE'S,513fc994927da7040800213a,Spring Mix Salad,Camille's,3,oz,28
spring rolls,Spring Rolls,Jennifer's Garden,5466494e0bd65ad56142a967,Spring Rolls,Healthy Times,4.5,oz,340
sprite,Sprite - 1 fl oz,USDA,513fceb675b8dbbc21001de3,Sprite - 1 fl oz,USDA,1,fl oz,12.32
starbucks coffee,Starbucks Vanilla Iced Coffee,Starbucks,521b95cb4a56d006d578b9f2,Starbucks Vanilla Iced Coffee,Starbucks,11,fl oz,120
grill steak,Steak,Kona Grill,513fceb575b8dbbc21001be1,Porterhouse Steak - 1 lb,USDA,1,lb,961.63
oz steak,steak 3 oz,Barberitos,53444cfa9a631f1645ecfaff,Steak 3 oz,Barberitos,3,oz,180
red wine sauce steak,Steak Sauce Espresso Red Wine,Good Housekeeping,51c3ef6397c3e6de73cbbeaa,Steak Sauce Espresso Red Wine,Good Housekeeping,1,tbsp,15
ounce steak,Steak Tips - 16 ounce,Not Your Average Joe's,513fc9cb673c4fbc26005c85,Steak Tips - 16 ounce,Not Your Average Joe's,-1,NULL,37
out combo meal of cheeseburger,Steak-Out Kids Meal Cheeseburger w/ Sauce,Steak-Out,513fc9cc673c4fbc26006637,Steak-Out Kids Meal Cheeseburger w/ Sauce,Steak-Out,1,meal,789
mcdonalds steak bagel egg and cheese sandwich,Steak Egg & Cheese Bagel,McDonald's,534449c77ba4ca15456f5024,Steak Egg & Cheese Bagel,McDonald's,1,meal,670
steamed asparagus,steamed asparagus,Bonefish Grill,52cdd0d3051cb9eb320133ec,Steamed Asparagus,Bonefish Grill,1,serving,44
steamed broccoli,Steamed Broccoli - 0.5 cup chopped,USDA,513fceb575b8dbbc2100149e,Steamed Broccoli - 0.5 cup chopped,USDA,0.5,cup chopped,27.3
steamed carrots,Steamed Carrots,Daily Grill,5266a2bf9f05a39eb3013737,Steamed Carrots,Buffets,1,spoon,40
grill rice,Steamed Rice,Genghis Grill,513fc9cd673c4fbc26007156,Steamed Rice,Eggspectation,-1,NULL,164
steamed shrimp,Steamed Spiced Shrimp,Phillips,51c3c66197c3e6d8d3b4be0b,Steamed Spiced Shrimp,Phillips,8,shrimp,120
steamed spinach,Steamed Spinach,Daily Grill,de3675186c30c601c9bc934f,Steamed Spinach,Daily Grill,1,plating,9
steamed steak,Steamed Steak Teriyaki,Pei Wei Asian Diner,529e8046f9655f6d3500d935,Steamed Steak Teriyaki,Pei Wei Asian Diner,1,serving,1100
steamed dumpling,Steamed Vegetable Dumpling ,PF Chang's,534449577395ed134519e5cc,Steamed Vegetable Dumpling,PF Chang's,1,serving,310
fried vegetables,Stir Fried Rainbow Vegetables,Ponderosa Steakhouse,513fc9e73fe3ffd403000b63,Stir Fried Rainbow Vegetables,Ponderosa Steakhouse,1,Ounce,251
stir fry,Stir Fry,Best Choice,51c3642c97c3e69de4b04199,Stir-Fry Stir Fry Teriyaki,Green Giant,1.25,cups,60
grilled strawberries,Strawberries ,Houlihan's,52cdd182051cb9eb320161d8,Strawberries,Houlihan's,1,serving,15
blueberries strawberries,Strawberries and Blueberries Mix,DOle,552e83a59af5e8ae2cdad0cf,Strawberries and Blueberries Mix,Dole,1,cup,70
frozen strawberries,Strawberries Frozen,Kirkland Signature,539c86e3f87eeca236854ee9,Strawberries Frozen,Kirkland Signature,1,cup,50
sweetened strawberries,Strawberries frozen sweetened whole - 1 cup thawed, USDA,513fceb575b8dbbc21001194,Strawberries frozen sweetened whole - 1 cup thawed,USDA,1,cup thawed,198.9
fresh strawberries,Strawberries raw - 1 cup whole,USDA,513fceb575b8dbbc21001189,Strawberries raw - 1 cup whole,USDA,1,cup whole,46.08
strawberry cheese cake,Strawberry Cheese Cake Square,Sandella's,516d9a42e3afed1038d00604,Strawberry Cheese Cake Square,Sandella's,-1,NULL,469.29
heb brand strawberry cream cheese,Strawberry Cream Cheese,Philadelphia,5411aa5c33b1d7d36ce6f683,Strawberry Cream Cheese,Philadelphia,2,tbsp,70
strawberry jam,Strawberry Jam ,Smucker's,551f7621b83a23d26c6e94c7,Strawberry Jam,Das Jam Shoppe,1,tbsp,50
strawberry milkshake,Strawberry Milkshake,Smashburger,513fc99a927da704080061d5,Strawberry Milkshake,Smashburger,1,shake,750
string beans,String Beans,Glory Food,51d2f66ecc9bff111580baec,String Beans,Glory Foods,0.5,cup,25
sunflower seeds,Sunflower Seeds,Natures Place,551b116597519eed24bbf2de,Sunflower Seeds Sunflower Seeds,Nature's Place,0.25,cup,190
jornal pizza supreme salad,Supreme Pizza,Cheezie's Pizza,513fceb775b8dbbc21002f74,"Fast Food Pizza Chain 14"" pizza meat and vegetable topping regular crust - 1 slice",USDA,1,slice,331.84
star sushi roll tuna avacado,Sushi Spicy Tuna Roll,Asiana Cuisine,5500cf1a86d6389a4f00e54d,Sushi Spicy Tuna Roll,Asiana Cuisine,4,pc,90
hardboiled sweet relish,Sweet Relish,Vlasic,5264ed9aed24940500002611,Sweet Relish Sweet & Tangy,Sweet Relish,1,tbsp,15
beef and cheese tacos,Tacos Beef & Cheese,El Monterey,51c3f8a397c3e6dfa4defd6b,Tacos Beef & Cheese,El Monterey,2,tacos,200
oreida tater tots,tater tots,Ore-ida,51c35f1a97c3e69de4b01a9b,Tater Tots,Ore-Ida,9,pieces,170
or ida shredded hashbrowns,Tater Tots Seasoned Shredded Potatoes,ore-ida,51c5401a97c3e6efadd5b4d8,Tater Tots Seasoned Shredded Potatoes,Ore-Ida,86,G,160
starbucks venti unsweetened black iced tea,Tazo Bottled Organic Black Iced Tea  ,Starbucks Coffee,5266a0fd9f05a39eb30079ea,Tazo Bottled Organic Iced Black Tea,Starbucks,13.8,fl oz,60
lipton tea,Tea,Lipton,513fceb675b8dbbc21001f22,Tea black brewed prepared with distilled water - 1 fl oz,USDA,1,fl oz,0.3
almond tea,Tea Almond,CAcafe,51c401d297c3e6dfa4df40c8,Tea Almond,CAcafe,1,bottle,100
tea,Tea black brewed prepared with distilled water ,USDA,513fceb675b8dbbc21001f21,Tea black brewed prepared with distilled water - 6 fl oz,USDA,6,fl oz,1.78
earl gray tea,Tea earl Gray,Bigelow,51c37ac697c3e6d27282458a,Tea Bags Earl Gray Black,ShopRite,1,tea bag,0
unsweet tea,tea unsweet,Rooibee Red Tea,51d37f31cc9bff5553aaa9f2,Tea Unsweet,Rooibee Red Tea,1,bottle,0
chicken teriyaki inch sub,Teriyaki Chicken,Subway,513fc999927da70408005c43,Chicken,Teriyaki Experience,-1,NULL,190
buttered toast,Texas Toast Buttered,City Barbecue,513fc9cb673c4fbc26005405,Texas Toast Buttered,City Barbeque,1,slice,180
cheese ranch dressing,Three Cheese Ranch Dressing,Kraft,54a08a0a08aa5c2b492af1bc,Three Cheese Ranch Dressing,Kraft,1,tbsp,70
tilapia fish filet,Tilapia (filet),Chicken Shack,513fc9cd673c4fbc26006e51,Tilapia (filet),Chicken Shack,65,g,159
bikini girls toast,Toast,Krystal,513fceb675b8dbbc210026ad,White Toast - 1 slice thin crust not eaten,USDA,1,slice thin crust not eaten,23.44
